PCA1	PCA2
-0.10558505978809084	0.9145260915548548
1.7728166362680309	5.928565866664711
-0.588329396272378	-0.9994570517935731
-0.09878762409308915	0.10336172664548922
3.1422270225545694	2.71637070631993
0.16518205769517438	1.8634594880913342
0.979479894247752	4.211387209055892
-0.4824929280980244	-0.2594759110645785
-0.5544101019878721	-0.9193393029261236
0.12682027066543358	1.335656510629047
-0.3784684097840166	-0.37941603242461003
-0.29827078796248974	0.5117252257705396
-0.27460201117854544	0.5600190295017673
-0.3984461693143865	-0.39550463027977706
-0.4415093180327113	-0.3400557830558367
0.010856843079830333	1.3833642805102244
-0.24504890195940496	0.3965239328259153
-0.5055385653559707	-0.860164072947486
-0.5388882604774892	-0.8021395134205168
0.35898064255142226	1.8440572388288048
0.15597822737350037	-1.2652246083903838
-0.5572464324877231	-0.9447365721707478
-0.03358548471422276	-0.10368461531711128
-0.6246088022744327	-0.9615018140082242
-0.5485075140510965	-0.6481828184758002
-0.22425247186620087	-0.7714848814851145
-0.580428397309223	-1.019812981866015
-0.3035856845397174	0.060246636462687235
-0.570654546561318	-0.8385288996408851
-0.41194658249614596	-0.528817349700549
-0.5046723568914834	-1.017703646435104
-0.3101005830990332	-0.35727009020187694
-0.3352913259068966	0.21904871470833887
-0.05583718980189982	0.3100384516681557
-0.2542467771612973	0.1295460202620321
0.007394345063254605	0.8259764320362071
-0.43987573215986125	-0.29053130348998235
0.1034146386164408	1.5736150773385227
1.0592383700092676	0.40132066630096797
-0.195541790640474	0.6923433524088572
-0.6027259423043654	-0.889508825819863
-0.36463860210572485	-0.506173536676268
-0.6098678600886525	-0.8879666944445266
-0.5807951676596547	-0.9440989559032198
-0.06819701924933204	1.2003560843954393
-0.41112950189800784	-0.2710647763637298
-0.5321339707630558	-0.8009058555136097
-0.035352177493501	0.078540264708081
-0.3217608157165121	-0.729770820915475
-0.5027491539606881	-0.46101443321345825
-0.279253044000149	-0.8599183857205281
0.04474111339041104	1.345935304227921
